"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
0.78864,-0.014863,-0.46381,-0.39379,-0.48353,,
-18.7025,0.024377,-0.79767,-0.88493,-1.0406,,
-38.2917,0.064123,-1.1786,-1.3977,-1.384,,
-57.5508,0.10299,-1.4438,-1.5397,-3.5101,,
-75.3194,0.13967,-2.0458,-2.0178,-4.9688,,
-91.1197,0.17297,-2.9517,-2.4609,-3.2639,,
-105.0201,0.20182,-3.0299,-3.1433,-1.2247,,
-116.4434,0.22539,-2.3136,-3.348,-0.53249,,
-124.8749,0.24309,-1.729,-3.5551,-1.6744,,
-129.574,0.25452,-2.0208,-3.6356,-2.6839,,
-130.7418,0.25957,-2.7655,-3.245,-2.9198,,
-129.311,0.2584,-2.733,-3.0749,-2.5027,,
-125.2805,0.25138,-1.8773,-3.0922,-2.2196,,
-118.5938,0.23909,-1.2462,-3.1732,-2.4456,,
-109.2686,0.22229,-1.3631,-2.8222,-2.5873,,
-97.8002,0.2019,-1.8771,-2.4237,-2.1217,,
-85.191,0.17889,-2.2162,-1.9175,-1.6705,,
-72.0713,0.15433,-1.9098,-1.5327,-1.1398,,
-58.8438,0.12923,-1.2619,-1.3598,-1.1688,,
-45.935,0.1046,-0.68944,-1.0221,-0.96713,,
-33.5214,0.081326,-0.31991,-0.54624,-0.48236,,
-22.2363,0.060207,-0.099335,-0.20862,0.064344,,
-12.3498,0.041852,0.045887,0.48507,0.56717,,
-4.0012,0.026728,0.20314,0.89522,1.0542,,
2.5006,0.015095,0.29288,1.0831,3.4155,,
6.8783,0.0070674,0.95766,1.3736,3.8771,,
9.4199,0.0025673,1.62,1.6811,2.3774,,
10.5065,0.0013436,1.6119,2.2774,0.24612,,
10.427,0.0030305,1.1114,2.4853,-0.78199,,
9.0781,0.0071613,0.52583,2.7939,0.95779,,
6.0857,0.013176,1.0821,2.3259,2.7551,,
2.3624,0.020494,1.9184,2.0781,3.8185,,
-1.483,0.028504,1.9677,2.3746,3.4215,,
-5.0223,0.036654,1.2892,3.0467,2.0393,,
-8.1614,0.044423,0.20668,3.704,1.2199,,
-11.4047,0.051352,-0.18312,3.4339,1.8942,,
-14.5002,0.05713,0.34195,3.1041,3.12,,
-17.3232,0.06149,1.3461,2.5452,2.0826,,
-19.0874,0.064335,1.5626,2.0633,1.9297,,
-19.5559,0.065616,0.9895,1.8523,2.207,,
-19.6527,0.065423,0.65093,1.9062,1.7805,,
-19.1759,0.063923,0.4715,2.3048,2.0839,,
-18.4878,0.061313,0.79197,2.0237,1.3981,,
-17.3117,0.057856,0.689,1.6918,1.2634,,
-15.6029,0.05383,0.25568,1.31,1.2367,,
-14.2275,0.049489,0.44958,0.64101,0.89638,,
-12.7633,0.04505,0.50944,0.25915,0.71851,,
-11.0257,0.040697,0.23404,-0.0072185,-0.031987,,
-9.3169,0.036521,-0.34523,-0.24983,-0.24373,,
-7.6734,0.032536,-0.79876,-0.43451,-0.58472,,
-6.2641,0.028681,-0.85941,-0.62651,-1.1607,,
-4.967,0.024799,-0.81092,-1.0322,-0.95221,,
-3.4511,0.020679,-0.70844,-1.5262,-1.1803,,
-1.8168,0.016038,-0.4649,-1.842,-1.4558,,
0.1886,0.010542,-0.14322,-1.9461,-1.9947,,
3.1364,0.0038604,-0.19851,-1.7221,-3.5113,,
7.0563,-0.0043365,-0.82794,-1.7049,-3.4927,,
11.9693,-0.014342,-1.4001,-2.02,-2.2576,,
17.366,-0.026378,-0.93205,-2.3034,-1.412,,
23.5306,-0.040607,-0.074416,-2.3811,-1.1172,,
31.2005,-0.05705,0.20393,-2.4816,-1.2931,,
40.2098,-0.075622,-0.16909,-2.5353,-0.824,,
50.1725,-0.096102,-0.5187,-2.0467,-1.5233,,
60.5533,-0.11813,0.026495,-1.9577,-2.3105,,
71.2582,-0.14122,0.692,-1.8331,-1.0831,,
82.3011,-0.16477,1.2125,-1.7527,-1.3551,,
93.5089,-0.18807,1.1448,-1.3381,-1,,
104.3484,-0.21036,0.61629,-0.83486,-0.49385,,
114.09,-0.23083,0.54975,-0.48453,-0.71362,,
122.3064,-0.24865,0.81043,-0.11631,-0.27306,,
128.5759,-0.26305,1.5447,-0.32896,-0.25906,,
133.0496,-0.27332,2.0413,-0.24611,-0.24713,,
135.4027,-0.27887,1.8841,0.036392,-0.16865,,
135.2191,-0.27922,1.7705,0.33615,0.079116,,
132.3202,-0.27409,1.702,0.89687,0.75681,,
126.6674,-0.26339,1.4948,1.3278,0.84642,,
118.5303,-0.24722,1.1239,1.6362,1.4083,,
107.8008,-0.22589,0.796,1.7455,1.4294,,
94.6456,-0.19991,0.84168,1.728,1.2101,,
79.5685,-0.16999,1.1835,1.566,1.4592,,
62.984,-0.137,1.3052,1.3329,1.0046,,
45.6904,-0.10195,1.0042,1.2499,0.93052,,
27.9727,-0.065933,0.67478,1.0864,0.8062,,
10.1541,-0.030104,0.50719,0.98483,0.6992,,
-6.9016,0.0043711,0.31942,1.0671,0.93212,,
-22.7935,0.036369,0.1029,0.95142,1.0137,,
-36.8744,0.064863,-0.17112,0.80175,1.106,,
-48.6966,0.088937,-0.31045,0.67001,0.73737,,
-58.1827,0.10786,-0.28897,0.52899,0.58404,,
-64.8034,0.12109,-0.21328,0.39741,0.69081,,
-68.447,0.12832,-0.14086,0.12548,0.13725,,
-69.1429,0.12947,-0.23208,-0.13425,0.10914,,
-66.8482,0.12469,-0.33698,-0.26183,0.034261,,
-61.9317,0.1144,-0.46237,-0.153,0.072784,,
-54.567,0.099192,-0.62754,0.012019,0.23145,,
-45.065,0.079896,-0.74447,0.12191,0.075753,,
-34.1484,0.05745,-0.77209,0.27034,0.20369,,
-22.3595,0.032942,-0.39559,0.1927,0.18288,,
-10.1792,0.0075077,0.091644,0.015897,0.10524,,
1.9037,-0.017683,0.29187,-0.065853,0.042425,,
13.5518,-0.041505,0.14914,-0.12838,-0.18016,,
23.9242,-0.06291,-0.041771,-0.065577,-0.12178,,
32.5255,-0.080966,-0.057047,-0.026504,-0.22744,,
39.1868,-0.094926,0.029694,-0.067564,-0.23395,,
43.4384,-0.10421,0.05386,-0.10939,-0.041647,,
45.3671,-0.10849,-0.033798,-0.15202,-0.2506,,
44.7918,-0.10762,-0.14093,-0.21174,-0.30119,,
41.5894,-0.10175,-0.11962,-0.40245,-0.48374,,
36.1928,-0.091212,-0.097842,-0.64438,-0.71026,,
28.7679,-0.076556,-0.16647,-0.86556,-0.8865,,
19.7676,-0.058534,-0.30393,-1.0666,-1.0306,,
9.7823,-0.038018,-0.50255,-1.1235,-1.0007,,
-1.0175,-0.016019,-0.69098,-1.2315,-1.0503,,
-11.9048,0.0064144,-0.85907,-1.3609,-1.154,,
-22.3839,0.028207,-1.0232,-1.4327,-1.3284,,
-32.0824,0.048318,-1.157,-1.5009,-1.5107,,
-40.3681,0.065776,-1.1802,-1.5902,-1.4317,,
-47.034,0.079759,-1.0639,-1.6971,-1.4469,,
-51.5678,0.089566,-0.95094,-1.75,-1.4511,,
-53.5637,0.094699,-0.92492,-1.707,-1.2941,,
-53.1584,0.094873,-0.96348,-1.554,-1.2621,,
-50.1961,0.089999,-0.94641,-1.3446,-1.1231,,
-44.8334,0.080226,-0.84425,-1.1543,-1.0351,,
-37.3065,0.065916,-0.78682,-0.94388,-0.83546,,
-27.7104,0.047605,-0.72075,-0.75301,-0.615,,
-16.6812,0.026027,-0.49723,-0.59381,-0.43806,,
-4.531,0.0020275,-0.16871,-0.34182,-0.22268,,
8.4678,-0.023422,0.12996,-0.029748,-0.091291,,
21.5703,-0.049308,0.32494,0.26887,0.17108,,
34.4213,-0.074604,0.50337,0.53725,0.41023,,
46.3866,-0.098292,0.73853,0.78596,0.60662,,
56.9356,-0.11943,0.95473,1.0301,0.91954,,
65.8766,-0.13719,1.0752,1.2492,1.1,,
72.7361,-0.15086,1.0784,1.4486,1.2012,,
77.2841,-0.15991,1.0606,1.5704,1.2417,,
79.453,-0.16398,1.1225,1.6196,1.211,,
78.878,-0.1629,1.2454,1.6051,1.2238,,
75.8388,-0.15669,1.3581,1.4659,1.1813,,
70.4519,-0.14558,1.3363,1.3538,1.1629,,
62.7796,-0.12995,1.1991,1.316,1.1249,,
53.2125,-0.11031,1.0398,1.2757,1.0675,,
41.9361,-0.087355,0.86879,1.2273,1.0842,,
29.4165,-0.061838,0.70501,1.1052,1.0227,,
16.1901,-0.034567,0.54376,0.91462,0.92593,,
2.3972,-0.0064186,0.43401,0.68471,0.74381,,
-11.3771,0.021791,0.38398,0.41429,0.4489,,
-24.7094,0.049241,0.25472,0.14319,0.25001,,
-37.3753,0.075198,0.05506,-0.058622,0.086993,,
-48.8603,0.099026,-0.19488,-0.16208,-0.030418,,
-59.1092,0.1202,-0.44552,-0.20804,-0.066499,,
-67.8313,0.13831,-0.65094,-0.22437,-0.071096,,
-74.7783,0.15313,-0.83263,-0.22327,-0.060418,,
-80.1386,0.16451,-0.95535,-0.22998,-0.12544,,
-83.7548,0.17247,-1.0184,-0.26888,-0.21501,,
-85.7599,0.17718,-1.0224,-0.3452,-0.30226,,
-86.4098,0.17887,-0.97192,-0.43949,-0.33205,,
-85.6286,0.1779,-0.92182,-0.47681,-0.30849,,
-83.8154,0.17469,-0.91246,-0.39234,-0.29543,,
-81.0818,0.16971,-0.9688,-0.23932,-0.21446,,
-77.5815,0.16345,-1.0387,-0.087891,-0.11125,,
-73.8249,0.15639,-1.0401,0.040594,-0.020351,,
-69.8767,0.14902,-0.95929,0.1156,0.054983,,
-66.0298,0.14177,-0.81266,0.12949,0.06037,,
-62.5419,0.13498,-0.66099,0.12063,0.055031,,
-59.2913,0.12895,-0.59738,0.11769,0.057138,,
-56.5945,0.12391,-0.62077,0.17089,0.083199,,
-54.4248,0.11999,-0.68988,0.26412,0.11971,,
-52.7101,0.11723,-0.74412,0.33412,0.17087,,
-51.6792,0.11558,-0.74871,0.35877,0.26102,,
-51.1037,0.11496,-0.70071,0.34371,0.29784,,
-50.9481,0.11517,-0.64447,0.308,0.28088,,
-51.2169,0.116,-0.59477,0.25987,0.22,,
-51.5795,0.11721,-0.5315,0.19952,0.14784,,
-52.1076,0.11851,-0.44996,0.13615,0.1156,,
-52.546,0.11963,-0.37696,0.078829,0.083929,,
-52.6303,0.1203,-0.36203,0.05454,0.072293,,
-52.4459,0.12027,-0.4314,0.044436,0.074412,,
-51.7475,0.11934,-0.51844,0.020865,0.056168,,
-50.5578,0.11736,-0.58326,0.001664,0.03486,,
-48.9367,0.1142,-0.59387,-0.041731,-0.018914,,
-46.6382,0.10981,-0.55402,-0.10606,-0.08764,,
-43.858,0.1042,-0.48903,-0.15194,-0.12547,,
-40.4978,0.097405,-0.41139,-0.17755,-0.14484,,
-36.4786,0.089539,-0.35857,-0.16838,-0.12631,,
-32.0905,0.080733,-0.34356,-0.13318,-0.11077,,
-27.2701,0.071172,-0.32975,-0.11293,-0.11224,,
-22.1961,0.061043,-0.29777,-0.12658,-0.11624,,
-17.1029,0.050562,-0.20614,-0.15313,-0.12522,,
-11.8801,0.039951,-0.0854,-0.18896,-0.13351,,
-6.8106,0.029417,0.029329,-0.21701,-0.16522,,
-1.8781,0.019155,0.12682,-0.21628,-0.18127,,
2.9665,0.0093333,0.18521,-0.19498,-0.16509,,
7.3757,9.2285e-05,0.2487,-0.16401,-0.12143,,
11.4799,-0.008444,0.33145,-0.12864,-0.063686,,
15.1814,-0.016214,0.39425,-0.097863,0.0081044,,
18.3691,-0.02319,0.42608,-0.055761,0.085988,,
21.2446,-0.029373,0.42895,0.006213,0.13841,,
23.6241,-0.034784,0.43301,0.070785,0.15658,,
25.6379,-0.039518,0.467,0.12948,0.1595,,
27.48,-0.043667,0.5078,0.17283,0.16103,,
28.9389,-0.04736,0.55664,0.19939,0.16349,,
30.2982,-0.050729,0.61071,0.21877,0.15814,,
31.561,-0.053921,0.63548,0.2585,0.19284,,
32.6894,-0.057093,0.6409,0.329,0.26051,,
33.9632,-0.060396,0.61526,0.41563,0.33255,,
35.2626,-0.063959,0.58396,0.50408,0.40765,,
36.732,-0.067903,0.56953,0.56824,0.46345,,
38.5641,-0.072341,0.57103,0.58713,0.49289,,
40.5164,-0.077345,0.59592,0.5734,0.47277,,
42.8425,-0.08297,0.62919,0.52796,0.4034,,
45.4843,-0.089232,0.63255,0.46626,0.32246,,
48.3129,-0.09613,0.63995,0.40608,0.25957,,
51.4911,-0.10361,0.66298,0.35256,0.2231,,
54.8089,-0.1116,0.70352,0.31849,0.21731,,
58.3075,-0.11999,0.7572,0.29685,0.21015,,
62.0838,-0.12865,0.78891,0.26868,0.20341,,
65.7725,-0.13742,0.8076,0.22069,0.16592,,
69.4762,-0.14609,0.83075,0.14344,0.087484,,
73.0344,-0.15447,0.84898,0.03863,-0.003292,,
76.2121,-0.16234,0.87573,-0.08078,-0.10812,,
79.1069,-0.16946,0.87743,-0.19297,-0.2019,,
81.4484,-0.17562,0.84244,-0.27156,-0.26333,,
83.2414,-0.18058,0.75966,-0.31673,-0.32216,,
84.5212,-0.18413,0.63697,-0.34594,-0.38006,,
84.8951,-0.18608,0.51833,-0.38293,-0.44343,,
84.4807,-0.18625,0.45147,-0.45876,-0.5251,,
83.1477,-0.18453,0.42608,-0.56832,-0.61453,,
80.7571,-0.18082,0.43295,-0.68673,-0.72003,,
77.4963,-0.17509,0.41723,-0.80537,-0.8188,,
73.2216,-0.16733,0.35369,-0.88742,-0.89771,,
68.0782,-0.15765,0.27761,-0.9563,-0.94129,,
62.2435,-0.14614,0.17601,-1.0233,-0.97495,,
55.5513,-0.13301,0.067713,-1.0713,-0.99965,,
48.3199,-0.11852,-0.032775,-1.1297,-1.0274,,
40.6289,-0.10295,-0.13912,-1.1801,-1.0445,,
32.5327,-0.086669,-0.20918,-1.2148,-1.0506,,
24.4169,-0.070067,-0.26096,-1.241,-1.0569,,
16.3155,-0.053561,-0.30043,-1.2479,-1.0435,,
8.5529,-0.037576,-0.32993,-1.2228,-1.0192,,
1.469,-0.022569,-0.36378,-1.1734,-0.95567,,
-5.0104,-0.0089536,-0.40497,-1.0865,-0.8575,,
-10.4785,0.0028774,-0.44617,-0.97546,-0.75101,,
-14.8522,0.012568,-0.47373,-0.84715,-0.63914,,
-18.1407,0.019847,-0.46103,-0.71123,-0.51206,,
-20.0603,0.024489,-0.37174,-0.56609,-0.3816,,
-20.6999,0.026392,-0.28373,-0.39879,-0.20315,,
-19.9837,0.025522,-0.13377,-0.20998,-0.058239,,
-17.7903,0.021966,-0.033033,0.014485,0.11479,,
-14.4785,0.015909,0.024802,0.2508,0.33488,,
-10.0429,0.0076514,0.11301,0.4747,0.51113,,
-4.7245,-0.0024232,0.17271,0.70381,0.69919,,
1.0823,-0.013818,0.26859,0.91498,0.87236,,
7.3325,-0.025973,0.34982,1.0887,1.0238,,
13.5048,-0.038262,0.45391,1.251,1.1417,,
19.3909,-0.050027,0.5671,1.3751,1.1992,,
24.798,-0.060606,0.66946,1.4754,1.2792,,
29.1317,-0.06931,0.73296,1.5631,1.3414,,
32.3047,-0.075541,0.78418,1.5947,1.3594,,
33.96,-0.078716,0.78332,1.6006,1.383,,
33.7625,-0.078353,0.74468,1.5838,1.3573,,
31.7382,-0.074099,0.67282,1.5274,1.3133,,
27.5829,-0.065689,0.56837,1.4308,1.2068,,
21.3639,-0.053037,0.44968,1.2799,1.0372,,
13.2536,-0.036185,0.27276,1.0817,0.86465,,
3.0839,-0.015323,0.059658,0.82966,0.63537,,
-8.7657,0.009181,-0.14621,0.55384,0.35976,,
-22.092,0.036839,-0.41371,0.26755,0.13007,,
-36.7435,0.067009,-0.66707,-0.01148,-0.1041,,
-52.1035,0.098964,-0.95078,-0.27616,-0.3451,,
-67.9691,0.13188,-1.2214,-0.54215,-0.57013,,
-83.7698,0.16487,-1.4677,-0.8062,-0.78227,,
-98.9494,0.19701,-1.6855,-1.0772,-1.0067,,
-113.2985,0.22741,-1.868,-1.3419,-1.2281,,
-126.1694,0.25521,-2.0379,-1.597,-1.4242,,
-137.2671,0.27958,-2.1927,-1.8069,-1.6081,,
-146.3808,0.29984,-2.3099,-1.9752,-1.7286,,
-153.0013,0.31541,-2.3859,-2.0863,-1.7974,,
-157.1522,0.32587,-2.4239,-2.1207,-1.8151,,
-158.6144,0.33095,-2.4096,-2.0957,-1.8002,,
-157.2329,0.33056,-2.3632,-2.0298,-1.7414,,
-153.3054,0.32478,-2.2602,-1.918,-1.6373,,
-146.7932,0.31387,-2.1096,-1.7765,-1.4899,,
-138.0081,0.29825,-1.909,-1.6073,-1.3129,,
-127.31,0.27849,-1.6768,-1.39,-1.1175,,
-114.8198,0.25528,-1.4393,-1.1231,-0.88043,,
-101.1775,0.22941,-1.1784,-0.80451,-0.60802,,
-86.6616,0.20171,-0.90043,-0.45065,-0.33905,,
-71.6328,0.17308,-0.61934,-0.082696,-0.040175,,
-56.7355,0.1444,-0.3526,0.28912,0.29317,,
-42.2386,0.11653,-0.082954,0.6459,0.59357,,
-28.6128,0.090241,0.1616,0.99231,0.90917,,
-16.3055,0.066229,0.42345,1.3011,1.1797,,
-5.3912,0.045051,0.6488,1.6036,1.4245,,
3.7355,0.027145,0.83647,1.8758,1.6719,,
11.0594,0.012804,1.0052,2.1031,1.8554,,
16.6319,0.0021326,1.1404,2.2947,2.0181,,
20.2175,-0.0048926,1.2355,2.4322,2.1364,,
22.1402,-0.0084729,1.301,2.5148,2.2095,,
22.4488,-0.0089265,1.3316,2.552,2.2521,,
21.2918,-0.0067025,1.3463,2.5456,2.2459,,
19.1046,-0.0023655,1.3478,2.4928,2.2279,,
16.0281,0.0034879,1.3307,2.4096,2.1795,,
12.4596,0.01017,1.3205,2.2854,2.1037,,
8.9047,0.016997,1.2987,2.1251,1.9956,,
5.3682,0.023307,1.2478,1.9428,1.8512,,
2.474,0.028454,1.1616,1.7458,1.6966,,
0.18941,0.031887,1.0528,1.5377,1.525,,
-1.0962,0.033123,0.96732,1.3246,1.336,,
-0.97503,0.031777,0.87691,1.1217,1.1447,,
0.14922,0.027604,0.79524,0.91813,0.94494,,
2.7775,0.020472,0.73653,0.71911,0.728,,
7.0963,0.010376,0.67818,0.52186,0.53036,,
12.4832,-0.0025745,0.62796,0.33477,0.35541,,
19.2456,-0.018149,0.61325,0.15261,0.18089,,
27.0958,-0.036019,0.60268,-0.0040103,0.026228,,
35.7774,-0.055773,0.60781,-0.1426,-0.10858,,
45.2136,-0.076928,0.60527,-0.26213,-0.23074,,
54.9709,-0.098961,0.60898,-0.36956,-0.35068,,
64.8782,-0.12132,0.64664,-0.47704,-0.47828,,
74.805,-0.14346,0.68686,-0.59087,-0.58177,,
84.179,-0.16484,0.73182,-0.69407,-0.68506,,
93.0163,-0.18496,0.78337,-0.79796,-0.78825,,
101.0018,-0.20338,0.80476,-0.88032,-0.87026,,
107.854,-0.21971,0.81772,-0.93581,-0.93883,,
113.5887,-0.23365,0.82033,-0.98499,-0.98661,,
117.9458,-0.24495,0.8149,-1.025,-1.0225,,
120.9608,-0.25348,0.8156,-1.0585,-1.0701,,
122.7234,-0.25914,0.797,-1.0966,-1.1009,,
122.9513,-0.26194,0.77219,-1.1312,-1.1248,,
121.9451,-0.26196,0.74956,-1.1624,-1.1577,,
119.6601,-0.25932,0.70518,-1.1832,-1.1636,,
116.1246,-0.25421,0.64485,-1.1861,-1.1677,,
111.5988,-0.24685,0.56691,-1.1724,-1.1584,,
106.0666,-0.23751,0.49109,-1.1493,-1.1327,,
99.7841,-0.22646,0.42258,-1.1187,-1.1104,,
93.015,-0.214,0.34661,-1.0817,-1.0723,,
85.6193,-0.20043,0.25773,-1.0455,-1.0392,,
77.9962,-0.18607,0.17836,-1.0097,-1.0042,,
70.189,-0.17121,0.090739,-0.96589,-0.96424,,
62.2734,-0.15617,0.021015,-0.9186,-0.92322,,
54.5293,-0.14121,-0.059375,-0.87081,-0.86786,,
46.9425,-0.12663,-0.13151,-0.8105,-0.80402,,
39.7759,-0.1127,-0.18608,-0.74832,-0.74899,,
33.2502,-0.099661,-0.22437,-0.68396,-0.68257,,
27.2065,-0.087762,-0.2662,-0.61539,-0.59401,,
21.9692,-0.077233,-0.26228,-0.55397,-0.53387,,
17.5432,-0.068275,-0.24606,-0.48062,-0.46197,,
13.9364,-0.061065,-0.2206,-0.41106,-0.36111,,
11.3492,-0.055751,-0.18241,-0.34395,-0.28187,,
9.687,-0.052443,-0.14006,-0.26412,-0.18407,,
9.1047,-0.051206,-0.0846,-0.17878,-0.099407,,
9.6977,-0.052051,-0.021579,-0.098869,0.0062968,,
11.1539,-0.054938,0.037937,-0.014449,0.083929,,
13.6406,-0.059745,0.12343,0.059807,0.18562,,
16.9534,-0.066278,0.21217,0.14362,0.24598,,
20.9028,-0.074279,0.2892,0.22617,0.4262,,
25.4338,-0.083399,0.38609,0.34102,0.39523,,
30.2238,-0.093221,0.44016,0.26643,0.85935,,
35.0849,-0.10323,0.55871,0.33102,1.4771,,
39.7746,-0.1129,0.85813,0.44129,0.70047,,
43.9647,-0.12162,0.86998,0.63414,-0.074316,,
47.6228,-0.12875,0.57835,0.71494,-0.35562,,
50.1634,-0.13364,0.29429,0.69633,0.40867,,
51.012,-0.13567,0.38675,0.7495,0.94244,,
50.042,-0.13425,0.79225,0.53,0.45024,,
47.3105,-0.12883,0.69087,0.48271,0.52127,,
42.6273,-0.11899,0.28327,0.54436,0.37002,,
35.7086,-0.10439,-0.0085729,0.57297,0.31532,,
26.1348,-0.084844,-0.083213,0.46234,0.3791,,
14.1887,-0.060329,-0.0072558,0.16935,-0.046256,,
0.067055,-0.030981,-0.23263,0.054983,0.0024301,,
-16.2524,0.0028829,-0.56258,-0.095193,-0.12171,,
-34.4339,0.040764,-0.88432,-0.23982,-0.2243,,
-54.2228,0.081985,-1.2916,-0.3618,-0.29139,,
-75.164,0.12573,-1.6055,-0.55988,-0.70403,,
-96.645,0.17101,-1.8641,-0.77923,-0.87281,,
-118.3937,0.21675,-2.052,-1.0991,-1.212,,
-139.5451,0.26177,-2.2303,-1.3844,-1.2648,,
-159.5713,0.3049,-2.4736,-1.5902,-1.2914,,
-177.9899,0.34491,-2.7026,-1.6947,-1.5364,,
-194.0398,0.38064,-2.92,-1.7111,-1.4804,,
-207.467,0.41104,-3.0811,-1.7236,-1.5507,,
-217.6275,0.43515,-3.2324,-1.6792,-1.4876,,
-224.1842,0.45222,-3.3049,-1.6646,-1.4469,,
-227.1329,0.46167,-3.2443,-1.6705,-1.4986,,
-226.1568,0.46317,-3.0681,-1.609,-1.2661,,
-221.3527,0.45662,-2.7818,-1.5671,-1.208,,
-212.8114,0.44221,-2.5217,-1.4014,-1.0938,,
-200.5007,0.42033,-2.3575,-1.0821,-0.94912,,
-184.9937,0.39166,-2.2237,-0.68796,-0.69635,,
-166.6117,0.35708,-1.9845,-0.31884,-0.19707,,
-145.8703,0.31766,-1.5563,-0.05041,0.013132,,
-123.4834,0.27462,-1.1109,0.28593,0.3233,,
-99.886,0.22931,-0.7788,0.6772,0.62322,,
-75.9222,0.18309,-0.50859,1.0112,0.80797,,
-52.4328,0.13735,-0.1663,1.294,1.0689,,
-29.9486,0.093436,0.30148,1.5014,1.2153,,
-9.2224,0.052576,0.74402,1.7304,1.503,,
9.452,0.015865,1.0371,1.9501,1.7447,,
25.7041,-0.015833,1.1738,2.151,1.8849,,
38.9014,-0.041838,1.268,2.3731,2.082,,
49.0327,-0.061725,1.4453,2.5126,2.1099,,
55.949,-0.075364,1.6403,2.52,2.1762,,
59.7058,-0.08285,1.7741,2.4147,2.1429,,
60.6287,-0.084552,1.8331,2.2559,2.0237,,
58.867,-0.081069,1.8516,2.1037,1.9135,,
54.9533,-0.073207,1.8263,1.9242,1.7035,,
49.5069,-0.061922,1.6921,1.7303,1.5919,,
42.7222,-0.048289,1.5208,1.5284,1.4881,,
35.3938,-0.033453,1.3867,1.3278,1.3319,,
27.9352,-0.018558,1.3014,1.1339,1.1918,,
20.8495,-0.0047225,1.2475,0.92243,1.0345,,
14.7606,0.0070577,1.1607,0.70532,0.89529,,
9.9594,0.015917,1.0687,0.48042,0.64886,,
6.8879,0.021174,0.98744,0.28138,0.41275,,
5.8517,0.022368,0.92736,0.1145,0.33047,,
6.6814,0.019271,0.89538,-0.018112,0.25085,,
9.6436,0.011913,0.84669,-0.10151,0.20794,,
14.4913,0.0005448,0.79601,-0.12311,0.10586,,
20.9332,-0.014339,0.77076,-0.0761,0.071132,,
28.7868,-0.032042,0.79243,-0.023655,0.12397,,
37.4542,-0.051696,0.84955,0.010654,0.13358,,
46.6171,-0.072298,0.89632,0.060561,0.15704,,
55.8663,-0.092801,0.95122,0.10879,0.14848,,
64.3636,-0.11211,0.99658,0.16534,0.15097,,
71.8928,-0.12916,0.99277,0.23073,0.16073,,
77.8501,-0.14298,0.91448,0.31099,0.16459,,
81.7656,-0.15274,0.80408,0.40834,0.17182,,
83.3939,-0.15777,0.72733,0.44345,0.13232,,
82.3871,-0.15764,0.69996,0.4062,0.11513,,
78.7908,-0.15212,0.6752,0.33136,0.089304,,
72.7894,-0.14129,0.57376,0.2514,-0.0019992,,
64.2022,-0.12541,0.39411,0.1736,-0.098964,,
53.5696,-0.10506,0.21017,0.056587,-0.21612,,
41.1044,-0.080976,0.049991,-0.089028,-0.27224,,
27.2383,-0.054148,-0.083977,-0.24733,-0.34538,,
12.6717,-0.025664,-0.26527,-0.41204,-0.50069,,
-2.1245,0.0032744,-0.49523,-0.57287,-0.6454,,
-16.4339,0.031419,-0.71625,-0.75791,-0.78579,,
-29.5713,0.057519,-0.88401,-0.95642,-0.9098,,
-41.2633,0.080403,-0.98809,-1.129,-1.0491,,
-50.6912,0.099028,-1.0593,-1.2718,-1.1787,,
-57.5479,0.11251,-1.1182,-1.3561,-1.2152,,
-61.5925,0.12019,-1.1341,-1.3969,-1.204,,
-62.4517,0.1216,-1.1132,-1.3954,-1.1697,,
-60.2314,0.1166,-1.0515,-1.3409,-1.1286,,
-54.8414,0.1053,-0.96832,-1.258,-1.071,,
-46.3891,0.088043,-0.85828,-1.1657,-0.9565,,
-35.474,0.065481,-0.70158,-1.0575,-0.83744,,
-22.2624,0.038438,-0.5052,-0.92129,-0.70965,,
-7.4092,0.0079684,-0.28964,-0.7566,-0.60009,,
8.4387,-0.024751,-0.046346,-0.5624,-0.46531,,
24.8202,-0.058446,0.16653,-0.3486,-0.26805,,
40.8938,-0.091798,0.38368,-0.1141,-0.08837,,
56.1772,-0.1235,0.5573,0.12656,0.085198,,
70.1343,-0.15234,0.71823,0.33306,0.25072,,
81.9414,-0.17721,0.85681,0.50624,0.40378,,
91.4011,-0.19718,1.0014,0.64572,0.53144,,
98.0234,-0.2115,1.1,0.76113,0.60621,,
101.5489,-0.21971,1.1538,0.84639,0.63974,,
101.9927,-0.22154,1.1447,0.88254,0.66185,,
99.2034,-0.21701,1.1262,0.86383,0.67311,,
93.4612,-0.2064,1.1042,0.80297,0.6525,,
85.1409,-0.19019,1.0286,0.72275,0.59509,,
74.2932,-0.16909,0.87606,0.63844,0.53307,,
61.6443,-0.14399,0.67176,0.52992,0.45068,,
47.5215,-0.1159,0.46002,0.39537,0.359,,
32.4107,-0.085912,0.29667,0.22976,0.2237,,
17.0064,-0.055162,0.13524,0.02976,0.05709,,
1.7526,-0.024776,-0.048639,-0.18045,-0.10094,,
-12.6958,0.0042141,-0.25318,-0.38305,-0.26864,,
-25.777,0.030831,-0.47289,-0.55555,-0.40979,,
-37.4092,0.054279,-0.66895,-0.68624,-0.52732,,
-46.99,0.073905,-0.82369,-0.79331,-0.62479,,
-54.4318,0.089267,-0.96156,-0.87118,-0.68444,,
-59.6845,0.10013,-1.0683,-0.92805,-0.74115,,
-62.5701,0.10644,-1.1487,-0.97012,-0.8089,,
