"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
-7.0601,-0.026083,-0.27981,-4.6627,-3.6609,,
2.8887,-0.044563,-1.0977,-4.3249,-4.8624,,
15.2848,-0.067188,-2.3498,-3.6314,-2.96,,
28.2239,-0.092857,-1.9681,-3.1797,-3.1886,,
41.974,-0.1203,-0.96933,-2.7565,-2.2583,,
55.7944,-0.14809,0.10954,-2.8116,-2.0327,,
69.3517,-0.17478,0.62388,-2.361,-2.1211,,
82.2009,-0.19887,0.18164,-1.0913,-0.91527,,
92.6571,-0.21897,0.30313,-0.4081,-0.11428,,
100.5564,-0.23385,0.58771,0.29257,0.25553,,
105.549,-0.24246,0.66413,0.57318,0.34808,,
106.7725,-0.24404,1.0279,0.46205,1.0567,,
104.5131,-0.23812,1.2916,0.092273,3.4275,,
98.1643,-0.22459,1.8756,0.90931,3.2135,,
88.2187,-0.20367,2.2945,2.1559,1.0686,,
75.6081,-0.17596,1.4168,2.9912,-0.0051954,,
60.1486,-0.14235,0.40614,3.4829,0.19028,,
41.8767,-0.10404,0.51761,3.1296,1.7153,,
21.8165,-0.062456,1.0363,2.5226,3.0137,,
0.86438,-0.019175,1.349,2.0955,3.0884,,
-19.3249,0.024121,0.61265,2.1316,2.0873,,
-38.6679,0.06575,-0.3056,2.4482,0.82114,,
-56.744,0.10411,-0.51782,2.7634,1.7488,,
-72.7921,0.13776,-0.089928,3.089,2.9121,,
-86.1565,0.1655,0.60781,2.7944,2.1864,,
-95.7726,0.1864,0.82045,2.1362,2.5212,,
-101.637,0.19991,0.74607,1.5402,1.9138,,
-103.9862,0.20584,0.65555,1.67,1.7401,,
-102.4598,0.20442,0.20704,1.6129,1.846,,
-97.812,0.19623,-0.2188,1.2873,1.7154,,
-90.5817,0.18224,-0.31656,1.4882,2.0559,,
-81.577,0.16373,0.27952,1.7025,1.8915,,
-71.4655,0.14222,1.1288,2.1296,2.0284,,
-60.1035,0.11944,0.88683,2.0722,1.9515,,
-48.6855,0.097191,-0.015852,1.5631,1.4917,,
-38.6636,0.077267,-0.66999,1.4436,1.3759,,
-31.0385,0.06139,-0.38036,1.1544,0.29596,,
-26.244,0.051081,-0.10163,0.89063,0.38238,,
-24.4623,0.047605,-0.42112,0.59711,0.54775,,
-26.2147,0.05188,-1.0816,0.52425,0.55641,,
-32.3662,0.064428,-1.2117,0.83748,0.53479,,
-42.8215,0.085343,-0.68169,0.62577,-0.23923,,
-57.0066,0.11427,-0.38389,0.12665,-0.078554,,
-74.4647,0.15041,-0.7624,-0.4495,-0.26503,,
-94.4228,0.19255,-1.6344,-0.96119,-0.82432,,
-116.7074,0.23911,-2.3278,-1.1292,-1.2135,,
-140.3731,0.28823,-2.5348,-1.6667,-1.6227,,
-164.0733,0.3378,-2.6709,-1.769,-2.7062,,
-186.48,0.38561,-3.3876,-1.8756,-3.9437,,
-206.2699,0.42944,-4.5649,-1.8914,-2.9433,,
-223.1835,0.46711,-4.7625,-2.0708,-2.4451,,
-236.7655,0.49668,-3.8271,-2.5926,-2.8492,,
-245.0418,0.51648,-3.0724,-3.3206,-2.2113,,
-247.6254,0.52517,-3.047,-3.7282,-1.1417,,
-244.9946,0.52184,-3.2754,-2.9696,-0.50097,,
-236.0616,0.50611,-2.8566,-2.5054,-1.8112,,
-221.8724,0.47804,-2.2667,-2.5957,-2.07,,
-201.6567,0.43823,-2.0155,-1.9198,-0.93061,,
-176.2941,0.38773,-1.5768,-1.3983,-1.1996,,
-146.5515,0.32807,-1.1604,-0.86775,-0.30405,,
-113.2189,0.26111,-0.66004,-0.61978,-0.31404,,
-77.3271,0.18904,-0.40189,-0.21028,0.057976,,
-40.0838,0.11425,-0.22914,0.57147,0.7586,,
-3.0682,0.039219,0.35234,0.87284,0.7026,,
32.6887,-0.033581,0.7962,1.2304,0.93002,,
66.2114,-0.10177,1.2081,1.4641,1.2919,,
96.2219,-0.16318,1.6622,2.273,1.8186,,
121.7712,-0.21597,2.0268,2.8918,3.0881,,
142.3173,-0.25863,2.3613,3.3696,5.1562,,
156.9717,-0.29009,2.9082,3.7878,4.2871,,
165.8331,-0.30977,3.2126,3.9455,1.7862,,
169.198,-0.31753,2.73,3.9281,0.080601,,
166.805,-0.3137,2.0977,3.1545,1.4511,,
158.9253,-0.2991,2.0977,2.8559,2.9827,,
145.7266,-0.27491,3.1679,2.1042,2.0848,,
128.8076,-0.24262,3.3963,1.8298,1.8672,,
109.6102,-0.20401,2.3508,2.1564,1.6309,,
88.1734,-0.161,1.1822,2.244,1.7087,,
65.2622,-0.11559,0.57641,1.8536,1.9349,,
41.5939,-0.069748,0.90419,0.78691,0.77048,,
18.8188,-0.02535,0.8288,0.059568,0.16834,,
-2.0911,0.015923,0.44044,-0.50658,-0.054145,,
-20.7702,0.052649,0.18244,-1.0653,-0.61902,,
-36.7116,0.083713,-0.1416,-1.4012,-0.74418,,
-49.2852,0.10835,-0.39294,-1.4703,-1.0994,,
-58.6296,0.12614,-0.47661,-1.3564,-1.1856,,
-64.5515,0.13702,-0.5285,-1.4941,-1.5288,,
-67.0305,0.14126,-0.7604,-1.6905,-1.3649,,
-66.4785,0.13947,-1.1193,-1.78,-1.0756,,
-63.3501,0.13243,-1.1501,-1.892,-1.2146,,
-58.1994,0.12118,-0.93866,-1.9039,-1.3484,,
-51.5438,0.10683,-0.82981,-2.0166,-1.5051,,
-43.5175,0.090555,-1.1385,-1.8405,-1.3528,,
-35.1281,0.07351,-1.5123,-1.4579,-1.4441,,
-26.9361,0.056735,-1.6785,-1.1812,-1.7662,,
-19.3205,0.04115,-1.6741,-1.0109,-1.437,,
-12.8369,0.027462,-1.394,-1.0871,-1.1322,,
-7.3789,0.016157,-1.0526,-1.0736,-1.0357,,
-3.0744,0.0074802,-0.85073,-0.97161,-1.1846,,
-0.041485,0.0014248,-0.84858,-0.73045,-1.3664,,
1.9905,-0.0022316,-0.85845,-0.56333,-0.8047,,
2.7621,-0.0039324,-0.46364,-0.68583,-0.7478,,
2.8577,-0.0042756,-0.09589,-0.7019,-0.66925,,
2.8393,-0.003973,-0.089916,-0.55429,-0.47971,,
2.9446,-0.003764,-0.37537,-0.47086,-0.43644,,
3.5743,-0.0044053,-0.56839,-0.51272,-0.41509,,
4.756,-0.006573,-0.30807,-0.68898,-0.80509,,
6.7767,-0.010833,0.071629,-0.74668,-0.73102,,
10.2845,-0.017569,0.24241,-0.75626,-0.5005,,
15.0229,-0.026953,0.31105,-0.78407,-0.46999,,
21.0507,-0.03892,0.3081,-0.52965,-0.040366,,
28.164,-0.053182,0.39039,-0.050254,0.11381,,
35.9539,-0.069197,0.62324,0.33631,0.28635,,
44.4299,-0.08622,0.71507,0.41942,0.30393,,
53.0119,-0.10332,0.73243,0.30691,0.24532,,
60.9121,-0.11946,0.84232,0.26886,0.33224,,
67.8553,-0.13348,1.0564,0.24999,0.19175,,
73.066,-0.14428,1.2505,0.31158,0.21608,,
76.2922,-0.15079,1.1896,0.48408,0.27708,,
77.0786,-0.15207,0.88661,0.7627,0.45112,,
74.8687,-0.1474,0.60951,1.0564,0.57892,,
69.4992,-0.13628,0.5783,1.0977,0.63713,,
60.9593,-0.11854,0.57368,0.92778,0.77924,,
49.1608,-0.094324,0.51612,0.64312,0.63336,,
34.6976,-0.064109,0.30453,0.40084,0.21165,,
17.7015,-0.028734,-0.023578,0.21822,-0.022338,,
-1.2943,0.010665,-0.21717,-0.0044173,-0.20195,,
-21.5462,0.052671,-0.35416,-0.2348,-0.17321,,
-42.3117,0.095633,-0.47291,-0.48651,-0.2998,,
-62.4844,0.13776,-0.59263,-0.65286,-0.48418,,
-81.2027,0.17717,-0.72128,-0.75057,-0.51544,,
-97.762,0.21197,-0.80295,-0.8532,-0.59544,,
-111.0118,0.24039,-0.83788,-0.91887,-0.55002,,
-120.4791,0.26083,-0.80526,-0.95357,-0.53905,,
-125.4249,0.27193,-0.70319,-0.95531,-0.42604,,
-125.3289,0.27267,-0.55276,-0.9295,-0.28297,,
-119.9737,0.26241,-0.5016,-0.75969,-0.19531,,
-108.9777,0.24091,-0.61488,-0.43118,-0.041779,,
-92.7212,0.20843,-0.60524,-0.075489,0.064212,,
-71.6408,0.16558,-0.35162,0.2224,0.26547,,
-46.095,0.11348,0.14196,0.47973,0.69078,,
-16.9174,0.053568,0.64801,0.83017,1.0967,,
15.1446,-0.012345,1.0416,1.3725,1.451,,
49.1091,-0.082221,1.3401,1.9137,1.72,,
83.6176,-0.15384,1.6979,2.3707,1.9946,,
117.7455,-0.2249,2.1567,2.7176,2.2618,,
150.3349,-0.29312,2.5588,2.9126,2.3974,,
180.2018,-0.35634,2.8782,3.042,2.4418,,
206.6872,-0.41258,3.073,3.0808,2.3975,,
228.665,-0.46013,3.2124,3.0258,2.3556,,
245.6171,-0.49769,3.3481,2.9291,2.241,,
257.1654,-0.5243,3.3305,2.7895,2.0189,,
263.0524,-0.53947,3.1554,2.6039,1.8573,,
263.3747,-0.54315,3.0221,2.3123,1.6863,,
258.2535,-0.5357,2.9458,1.894,1.4349,,
247.928,-0.51796,2.8533,1.3701,1.0577,,
233.4137,-0.49108,2.6198,0.77668,0.55993,,
215.1484,-0.45655,2.2402,0.14494,0.048339,,
194.0598,-0.41609,1.8524,-0.52139,-0.49477,,
170.9568,-0.37156,1.4795,-1.182,-1.0393,,
146.8622,-0.32491,1.0847,-1.758,-1.5977,,
122.8837,-0.27805,0.67102,-2.2877,-2.0297,,
99.8101,-0.23276,0.28125,-2.7397,-2.4979,,
78.177,-0.19067,-0.057459,-3.1343,-2.7402,,
59.0561,-0.15311,-0.37254,-3.2154,-3.4543,,
42.7049,-0.12114,-0.71577,-3.4355,-4.4116,,
29.7245,-0.09544,-1.2462,-3.685,-3.6287,,
19.9455,-0.076354,-1.4373,-3.9664,-2.6468,,
13.2712,-0.063836,-1.1639,-4.1443,-1.9072,,
9.8564,-0.057486,-0.82638,-3.9317,-2.8042,,
9.5917,-0.056615,-1.0016,-3.9332,-3.8083,,
11.8503,-0.06026,-1.7051,-3.4769,-2.7774,,
15.6009,-0.067244,-1.5834,-3.1181,-2.7308,,
20.0204,-0.076265,-0.85432,-2.8347,-2.3469,,
24.9732,-0.085977,-0.32244,-2.5374,-2.0296,,
29.8521,-0.095023,-0.2028,-2.1728,-2.1635,,
34.0555,-0.10216,-0.60054,-1.3843,-1.2798,,
36.7505,-0.10629,-0.6151,-1.0765,-0.84488,,
37.4003,-0.10654,-0.25301,-0.77181,-0.47528,,
35.7971,-0.10229,-0.021662,-0.45865,-0.17217,,
31.9814,-0.093218,0.24296,-0.12771,-0.21293,,
25.8269,-0.079291,0.21625,0.4739,0.33429,,
17.4919,-0.060769,0.061563,1.0327,0.66327,,
7.1224,-0.038225,-0.020615,1.4785,1.0674,,
-4.9473,-0.012441,-0.071276,1.5714,2.6252,,
-18.1514,0.015584,0.1875,1.809,3.0709,,
-31.9986,0.04471,0.65872,2.0534,1.6454,,
-45.5172,0.073726,0.3696,2.22,0.6207,,
-58.002,0.10139,-0.2572,2.4232,1.3211,,
-69.6842,0.12656,-0.3097,2.6786,2.112,,
-79.9948,0.14819,0.24328,2.7191,2.8168,,
-88.1998,0.16543,0.8281,2.5761,2.7909,,
-93.6344,0.17764,0.5723,2.5262,2.7405,,
-96.138,0.18446,-0.066655,2.9486,2.4722,,
-96.2819,0.18583,-0.1942,2.8978,2.2662,,
-94.1406,0.18194,-0.14405,2.7683,2.8252,,
-89.768,0.17333,0.16385,2.5166,2.326,,
-83.5067,0.16076,0.2191,2.4825,2.3963,,
-75.7746,0.14521,0.080038,2.601,2.3929,,
-67.3712,0.12788,0.17466,2.556,2.2364,,
-58.7331,0.11002,0.028365,2.4719,2.2828,,
-50.596,0.092995,0.17888,2.1167,1.811,,
-43.47,0.078133,0.21707,1.8497,1.3201,,
-38.0177,0.06665,0.021826,1.4813,1.3175,,
-34.6493,0.059658,-0.18374,1.1185,1.0312,,
-34.0132,0.05803,-0.42577,0.83866,0.79578,,
-36.4493,0.062411,-0.4626,0.61569,0.21642,,
-41.9823,0.073166,-0.48729,0.28161,0.020482,,
-50.5768,0.090324,-0.78894,-0.14569,-0.29761,,
-61.9325,0.11362,-1.2433,-0.60886,-0.58439,,
-75.9074,0.14247,-1.7201,-1.0216,-1.0138,,
-92.3155,0.17603,-2.0668,-1.4347,-1.5538,,
-110.3087,0.21318,-2.356,-1.792,-1.7908,,
-129.4558,0.25262,-2.5696,-2.3457,-2.1095,,
-148.8534,0.29288,-2.7799,-2.4808,-3.0034,,
-167.602,0.33245,-3.1642,-2.4954,-4.3819,,
-184.9875,0.36976,-3.8102,-2.693,-4.0691,,
-200.3297,0.40332,-4.1372,-3.0812,-2.7176,,
-213.3203,0.43177,-3.7747,-3.52,-1.6197,,
-223.3131,0.45388,-3.1577,-3.746,-1.6774,,
-229.2924,0.46868,-3.0296,-3.6203,-2.3188,,
-231.1314,0.47543,-3.4803,-3.3607,-3.1935,,
-228.8929,0.47373,-3.7867,-3.1597,-2.3855,,
-222.9011,0.46343,-3.2283,-2.8447,-2.0451,,
-213.1555,0.44472,-2.3285,-2.5953,-1.9613,,
-199.134,0.41808,-2.0213,-2.1313,-1.731,,
-181.2871,0.38422,-2.286,-1.6184,-1.5051,,
-160.4098,0.34412,-2.5631,-0.92259,-0.86426,,
-137.2051,0.29893,-2.2695,-0.38647,-0.27355,,
-112.5677,0.24993,-1.3472,-0.19204,-0.0039624,,
-86.6437,0.19849,-0.56686,0.047872,0.31049,,
-60.1689,0.14601,0.044664,0.38422,0.47871,,
-33.9932,0.093834,0.44058,1.0688,1.0131,,
-8.4731,0.043239,0.64238,1.99,1.4361,,
15.5592,-0.0046238,0.85231,2.3957,2.9496,,
37.4384,-0.048768,1.2379,2.6286,5.5265,,
56.6424,-0.088411,2.2726,3.0967,4.1228,,
73.3241,-0.12296,2.7266,3.538,1.1681,,
87.8777,-0.15204,1.9021,3.6111,0.61912,,
99.5408,-0.17551,1.1534,3.6071,1.7733,,
107.5636,-0.19339,1.6321,3.4171,2.5837,,
112.5619,-0.20592,2.8286,2.9485,2.8257,,
115.4704,-0.21344,3.1641,2.5634,2.9285,,
116.4498,-0.21644,2.5246,3.0339,2.5572,,
115.6559,-0.21549,1.7124,3.2152,1.6628,,
112.8481,-0.21117,1.3083,2.835,2.7493,,
108.1441,-0.2041,1.7948,2.2295,1.7386,,
102.4937,-0.19484,2.0524,1.3414,1.0008,,
96.022,-0.18392,2.1205,0.73387,1.1254,,
89.0991,-0.1718,2.0753,0.13885,0.29473,,
82.1239,-0.15882,1.4437,0.034584,0.55907,,
74.4471,-0.14523,1.2584,-0.28019,0.0012689,,
66.7479,-0.13122,1.0763,-0.54672,-0.83418,,
58.9257,-0.11683,0.66764,-0.79001,-0.85212,,
50.9048,-0.1021,0.38663,-1.3998,-1.1224,,
42.9102,-0.086931,-0.1468,-1.7697,-1.1543,,
34.4149,-0.071264,-0.21766,-2.2248,-1.7058,,
25.7787,-0.054997,-0.18013,-2.5076,-2.0773,,
17.1246,-0.038049,-0.47945,-2.6112,-1.9614,,
8.2179,-0.020398,-1.0216,-2.6517,-2.4673,,
-0.7635,-0.0020607,-1.5309,-2.6307,-2.4492,,
-10.1676,0.016842,-1.7519,-2.6194,-2.9525,,
-19.7343,0.036113,-1.7539,-2.7704,-2.7377,,
-29.2839,0.055465,-1.5537,-2.9636,-2.2988,,
-38.6887,0.074513,-1.3575,-3.1224,-2.5672,,
-47.322,0.092783,-1.44,-2.8438,-2.7099,,
-55.0407,0.10976,-1.7203,-2.5452,-2.6801,,
-61.8494,0.12487,-2.0104,-2.3597,-2.3415,,
-67.425,0.13753,-1.8571,-2.3835,-2.0627,,
-71.6631,0.14717,-1.4948,-2.321,-2.0221,,
-73.8837,0.15327,-1.485,-1.8681,-1.5988,,
-73.9173,0.15541,-1.7264,-1.5093,-1.4464,,
-71.9355,0.15323,-1.8704,-1.2068,-1.1686,,
-67.8271,0.14654,-1.5209,-0.94338,-0.91784,,
-61.5915,0.13531,-0.89744,-0.66685,-0.93308,,
-53.1841,0.11966,-0.4644,-0.3848,-0.34411,,
-42.547,0.099903,-0.24752,-0.17281,-0.0021069,,
-30.2088,0.076518,-0.15886,0.25331,0.61421,,
-16.5861,0.050127,0.14808,0.85787,1.0012,,
-2.0229,0.021535,0.64458,1.3979,1.1746,,
13.0744,-0.0083551,0.96705,1.8368,1.6334,,
28.404,-0.038572,1.2357,2.0297,1.8238,,
43.2943,-0.068062,1.4926,2.2228,2.0112,,
57.0973,-0.095796,1.7244,2.438,2.0746,,
69.5687,-0.12077,1.9351,2.5179,2.0383,,
80.1265,-0.14206,1.9278,2.6348,2.3356,,
88.4546,-0.15888,1.7944,2.778,2.3767,,
94.2017,-0.17058,1.6659,3.0066,2.4256,,
96.9821,-0.17672,1.7029,3.1636,2.5849,,
96.8969,-0.17705,1.8996,3.0773,2.5934,,
93.9847,-0.17158,2.0522,2.8131,2.5314,,
88.2944,-0.16053,1.9821,2.4653,2.1589,,
80.3259,-0.14436,1.7054,2.1444,1.7444,,
70.0094,-0.12372,1.4739,1.7424,1.3962,,
57.8405,-0.099483,1.3802,1.2277,1.159,,
44.3878,-0.072646,1.2804,0.78745,0.90269,,
30.1718,-0.044353,1.0817,0.42824,0.55895,,
15.9713,-0.015799,0.80776,0.15665,0.27397,,
2.2926,0.011785,0.49976,-0.12583,-0.034441,,
-10.4832,0.037178,0.25407,-0.43894,-0.28905,,
-21.5377,0.05927,0.093902,-0.74396,-0.38431,,
-30.6349,0.077035,0.023284,-1.0474,-0.64587,,
-37.2074,0.089626,-0.038972,-1.3619,-0.84649,,
-40.8305,0.096396,-0.22831,-1.5587,-0.93008,,
-41.4463,0.096915,-0.46224,-1.5818,-1.0468,,
-38.8426,0.090992,-0.56214,-1.516,-1.1636,,
-33.1995,0.078701,-0.44579,-1.4317,-1.2294,,
-24.7691,0.060371,-0.21169,-1.3327,-1.0776,,
-13.5229,0.036546,0.019357,-1.1957,-0.83612,,
-0.052436,0.0080085,0.16357,-0.95196,-0.61327,,
15.2564,-0.024276,0.25593,-0.63365,-0.48954,,
31.8596,-0.059188,0.35967,-0.34693,-0.34712,,
48.999,-0.095505,0.50895,-0.087747,-0.075094,,
66.2462,-0.13194,0.73332,0.15252,0.125,,
82.9141,-0.16718,0.93374,0.43753,0.25795,,
98.2541,-0.19998,1.0409,0.73397,0.42004,,
111.9637,-0.22914,1.087,0.97569,0.57177,,
123.2116,-0.25362,1.1324,1.1589,0.73014,,
131.6719,-0.27251,1.197,1.2545,0.73944,,
137.0595,-0.28514,1.2262,1.2992,0.73831,,
139.0565,-0.29104,1.2421,1.2758,0.79507,,
137.731,-0.28997,1.2961,1.1844,0.82343,,
133.0427,-0.28194,1.367,1.0943,0.79019,,
124.9655,-0.26719,1.3756,0.98538,0.62119,,
114.1079,-0.24621,1.213,0.80879,0.44718,,
100.4995,-0.21968,0.94027,0.54347,0.26506,,
84.6483,-0.18847,0.65491,0.19501,0.012438,,
67.0406,-0.15357,0.33492,-0.17407,-0.25379,,
48.1509,-0.1161,0.045017,-0.54752,-0.57737,,
28.7849,-0.077239,-0.25373,-0.89683,-0.8769,,
9.4695,-0.038194,-0.58142,-1.1663,-1.0728,,
-9.4549,-0.00013489,-0.82634,-1.3868,-1.2947,,
-27.0675,0.035798,-1.0696,-1.5993,-1.4988,,
-43.1594,0.068592,-1.2826,-1.82,-1.6521,,
-57.157,0.097352,-1.4669,-2.0444,-1.7694,,
-68.6885,0.12133,-1.6133,-2.225,-1.8948,,
-77.5581,0.13998,-1.7556,-2.3377,-2.0375,,
-83.3918,0.15293,-1.8602,-2.4077,-2.1083,,
-86.2356,0.16001,-1.8833,-2.4509,-2.0923,,
-86.2894,0.16122,-1.7813,-2.4504,-2.0219,,
-83.4225,0.15679,-1.5683,-2.3727,-1.9122,,
-78.0599,0.1471,-1.3355,-2.1876,-1.7662,,
-70.304,0.13268,-1.1892,-1.9245,-1.5308,,
-60.4848,0.1142,-1.0715,-1.6322,-1.2637,,
-49.1912,0.092411,-0.89899,-1.3196,-0.96743,,
-36.567,0.068148,-0.69912,-1.0265,-0.68214,,
-23.2327,0.042284,-0.36662,-0.74694,-0.44712,,
-9.6491,0.015685,-0.074581,-0.44867,-0.17412,,
3.9351,-0.010797,0.22375,-0.11709,0.085078,,
16.9097,-0.036372,0.48682,0.25399,0.36387,,
28.9703,-0.060308,0.78177,0.67224,0.64683,,
39.8693,-0.081993,1.0431,1.0629,0.95912,,
49.2419,-0.1009,1.2529,1.4422,1.3644,,
57.0721,-0.11665,1.467,1.784,1.7294,,
63.1793,-0.12898,1.6574,2.0826,2.005,,
67.3289,-0.13776,1.8237,2.3337,2.2308,,
69.8073,-0.143,1.9389,2.5384,2.4102,,
70.4329,-0.1448,1.9791,2.7121,2.5652,,
69.4182,-0.14339,1.9643,2.8485,2.6226,,
66.9029,-0.13908,1.9102,2.937,2.6233,,
63.0377,-0.13225,1.7955,2.9642,2.6107,,
58.2553,-0.12336,1.6221,2.9103,2.5638,,
52.6529,-0.11288,1.4703,2.8253,2.4815,,
46.3367,-0.10131,1.3217,2.7245,2.3313,,
39.8351,-0.089153,1.1777,2.5861,2.1831,,
33.1258,-0.076873,1.0329,2.3964,2.0289,,
26.5251,-0.064917,0.92387,2.1354,1.7956,,
20.2687,-0.053673,0.80224,1.8262,1.5209,,
14.4622,-0.043496,0.63633,1.4828,1.2083,,
9.4574,-0.03465,0.42372,1.1072,0.87169,,
5.2793,-0.027347,0.16922,0.70762,0.5392,,
1.7828,-0.021714,-0.026177,0.32595,0.18926,,
-0.7115,-0.017817,-0.17099,-0.055929,-0.18623,,
-2.4512,-0.015661,-0.29696,-0.39947,-0.49458,,
-3.3239,-0.015182,-0.44003,-0.75678,-0.80759,,
-3.3732,-0.016242,-0.6013,-1.0452,-1.0511,,
-2.7946,-0.018693,-0.74319,-1.3904,-1.3698,,
-1.4791,-0.022327,-0.83254,-1.5912,-1.6011,,
0.35972,-0.026907,-0.86791,-1.5801,-3.2857,,
2.6809,-0.032184,-1.2438,-1.8406,-3.698,,
5.523,-0.037882,-1.7408,-2.112,-2.0442,,
7.9658,-0.043737,-1.4681,-2.4134,-1.2235,,
10.2408,-0.049479,-0.88639,-2.6041,-1.244,,
12.5589,-0.054838,-0.60122,-2.9272,-1.5253,,
14.771,-0.059571,-0.76602,-2.8183,-2.3679,,
16.8756,-0.063432,-1.1625,-2.5804,-2.7001,,
18.3166,-0.066209,-1.1076,-2.5261,-2.1125,,
18.8055,-0.067703,-0.57876,-2.57,-2.233,,
18.9533,-0.067754,-0.3857,-2.493,-2.2231,,
18.4561,-0.066196,-0.55345,-2.3232,-2.1624,,
17.2383,-0.062885,-0.87924,-2.1697,-2.0069,,
15.229,-0.057741,-1.2077,-1.8887,-1.7579,,
12.0265,-0.050665,-1.0828,-1.8232,-1.4537,,
7.9081,-0.0416,-0.6993,-1.7417,-1.4845,,
2.9931,-0.030521,-0.46347,-1.5,-1.3997,,
-2.9346,-0.017426,-0.34019,-1.2257,-1.0475,,
-9.5139,-0.0023309,-0.47178,-0.84064,-0.49686,,
-17.1586,0.014699,-0.57597,-0.37814,-0.29297,,
-25.753,0.03357,-0.5298,0.012486,-0.086526,,
-35.0828,0.054168,-0.57288,0.20769,0.25535,,
-45.2468,0.076324,-0.60386,0.45699,0.48273,,
-55.9206,0.099832,-0.60306,0.52004,0.90627,,
-67.0699,0.12445,-0.58656,0.56,2.0894,,
-78.9049,0.1499,-0.23019,0.80977,2.1272,,
-90.8236,0.17587,0.052061,1.035,1.0349,,
-102.593,0.202,-0.25517,1.2299,0.70747,,
-114.1223,0.22791,-0.78826,1.5877,0.65055,,
-125.2826,0.2532,-1.2897,1.8659,1.2755,,
-136.1689,0.27744,-1.4397,1.9961,1.7837,,
-146.3553,0.30023,-1.277,1.7406,1.5316,,
-155.3633,0.32112,-1.416,1.8934,1.0274,,
-163.1673,0.33972,-1.7543,1.8742,1.3233,,
-169.6288,0.35564,-1.8525,2.0936,1.9849,,
-174.9188,0.36853,-1.6,1.8358,1.2076,,
-178.6186,0.37809,-1.3023,1.4429,1.2771,,
-180.4559,0.38407,-1.1452,1.2698,1.2459,,
-180.5389,0.3863,-1.2083,1.269,1.1452,,
-178.5795,0.38466,-1.4666,1.3654,1.4428,,
-174.8039,0.37914,-1.6318,1.1898,1.3581,,
-169.3333,0.36978,-1.6765,1.2319,1.1108,,
-162.1667,0.3567,-1.4235,1.0817,0.93764,,
-153.5215,0.34011,-1.1156,0.69043,0.67567,,
-143.2246,0.3203,-1.0658,0.26248,0.47014,,
-131.4406,0.2976,-1.1507,-0.18378,-0.050649,,
-118.6532,0.2724,-1.1652,-0.34651,-0.10048,,
-104.9371,0.24514,-0.89017,-0.34692,-0.4354,,
-90.4158,0.21631,-0.72532,-0.3841,-0.35723,,
-75.3523,0.18637,-0.7647,-0.42751,0.027809,,
-59.9651,0.15582,-0.78023,-0.36023,-0.19873,,
-44.7028,0.12512,-0.68566,-0.2643,-0.21918,,
-29.8309,0.094713,-0.24186,-0.43149,-0.36606,,
-15.3104,0.065014,0.16109,-0.765,-0.64064,,
-1.3969,0.036388,0.35605,-0.99673,-0.8393,,
11.9582,0.0091394,0.44771,-1.094,-1.0013,,
24.5451,-0.016495,0.39902,-0.92839,-0.88657,,
36.0615,-0.04032,0.41,-0.79917,-0.74266,,
46.7078,-0.062222,0.41643,-0.70012,-0.62728,,
56.2407,-0.082138,0.41441,-0.47229,-0.49135,,
64.7591,-0.10005,0.40488,-0.25813,-0.63693,,
72.2921,-0.11599,0.45714,-0.27544,-0.44643,,
78.6241,-0.13004,0.77589,-0.45067,-0.47149,,
84.1388,-0.14229,1.1681,-0.56699,-0.52322,,
88.9043,-0.15285,1.3838,-0.53902,-0.40124,,
92.8317,-0.16182,1.4072,-0.35546,-0.38277,,
96.206,-0.16932,1.317,-0.13374,-0.28684,,
98.7209,-0.17543,1.292,0.017382,-0.1131,,
100.4788,-0.18023,1.4214,0.20681,0.14578,,
101.5839,-0.18374,1.5638,0.33674,0.28875,,
101.9472,-0.186,1.7175,0.33403,0.32498,,
101.7879,-0.18697,1.8366,0.41011,0.46287,,
101.0659,-0.18664,1.8093,0.58486,0.46058,,
99.5453,-0.18492,1.7153,0.77382,0.56158,,
97.4671,-0.18177,1.5986,0.88668,0.74063,,
94.5093,-0.1771,1.4892,0.97061,0.74224,,
90.8021,-0.17087,1.3534,1.0772,0.9112,,
86.3021,-0.16304,1.2408,1.1913,0.96444,,
80.9442,-0.1536,1.1289,1.2936,0.9872,,
74.9645,-0.1426,1.0254,1.2927,0.98691,,
68.2499,-0.13011,1.0182,1.2307,0.97829,,
60.7352,-0.1163,1.0653,1.2283,0.91899,,
52.8444,-0.10135,1.0683,1.1562,0.87039,,
44.466,-0.085525,0.97225,1.0535,0.87678,,
35.8739,-0.069135,0.76441,0.96341,0.76461,,
27.2418,-0.052558,0.49535,0.83688,0.61362,,
18.5967,-0.036178,0.30182,0.67106,0.52422,,
10.3764,-0.020434,0.18145,0.46663,0.37936,,
2.7378,-0.0057435,0.062245,0.2408,0.24253,,
-4.2899,0.0074695,-0.036197,0.030514,0.10489,,
-10.2089,0.018808,-0.14578,-0.10872,-0.10445,,
-15.148,0.027933,-0.22913,-0.26005,-0.21755,,
-18.8645,0.034549,-0.2463,-0.45304,-0.28668,,
-21.2091,0.038457,-0.26887,-0.57633,-0.32968,,
-22.212,0.039551,-0.33586,-0.66766,-0.45497,,
-21.6763,0.037818,-0.3984,-0.78258,-0.52288,,
-19.7803,0.033343,-0.39624,-0.87873,-0.56738,,
-16.7572,0.026339,-0.35609,-0.96545,-0.65729,,
