"Force","Voltage","Acceleration1","Acceleration2","Acceleration3","Fs",
30.4491,-0.074803,-0.1528,-0.72172,-0.73704,,
23.7207,-0.061856,-0.28561,-0.89016,-0.8738,,
16.4425,-0.047887,-0.40965,-1.0528,-1.0099,,
9.0452,-0.033284,-0.52755,-1.2059,-1.1387,,
1.4886,-0.018469,-0.6495,-1.3398,-1.2381,,
-5.8994,-0.0038713,-0.75364,-1.4598,-1.3359,,
-12.8799,0.010102,-0.85342,-1.5528,-1.4057,,
-19.417,0.023064,-0.92843,-1.6213,-1.4504,,
-25.1025,0.034674,-0.98817,-1.6653,-1.4812,,
-29.9021,0.044647,-1.0385,-1.6742,-1.4766,,
-33.8006,0.052766,-1.0601,-1.6527,-1.4562,,
-36.5131,0.058879,-1.0714,-1.6,-1.3973,,
-38.3065,0.062939,-1.0551,-1.5151,-1.3171,,
-39.0412,0.064953,-1.0124,-1.4104,-1.2245,,
-38.7329,0.065025,-0.95956,-1.282,-1.0967,,
-37.6248,0.063303,-0.8808,-1.1277,-0.95952,,
-35.598,0.060021,-0.78593,-0.95287,-0.80242,,
-32.9102,0.055473,-0.68836,-0.75553,-0.62297,,
-29.8181,0.049963,-0.56894,-0.54004,-0.4462,,
-26.2769,0.043817,-0.4592,-0.31882,-0.23857,,
-22.7157,0.037377,-0.33954,-0.099288,-0.036871,,
-19.1934,0.030974,-0.20221,0.12153,0.14593,,
-15.7818,0.024904,-0.10271,0.33877,0.35894,,
-12.8244,0.019446,0.012865,0.54105,0.53079,,
-10.1706,0.014816,0.11312,0.74055,0.69637,,
-8.0246,0.011182,0.20266,0.91752,0.86221,,
-6.5275,0.008645,0.28964,1.0783,0.99266,,
-5.4898,0.0072513,0.34615,1.2161,1.1178,,
-5.1647,0.0070028,0.38765,1.3274,1.2104,,
-5.4019,0.0078228,0.42152,1.4119,1.283,,
-6.0947,0.0096035,0.43689,1.4721,1.339,,
-7.3456,0.012206,0.44789,1.5029,1.3676,,
-8.8327,0.015458,0.4544,1.5024,1.3648,,
-10.557,0.019182,0.429,1.4879,1.3532,,
-12.5405,0.023183,0.40368,1.4418,1.319,,
-14.4932,0.027299,0.36343,1.3732,1.2489,,
-16.5568,0.031375,0.30868,1.2817,1.1669,,
-18.5723,0.035295,0.24489,1.1689,1.0605,,
-20.4293,0.038967,0.15551,1.0352,0.94168,,
-22.2928,0.04237,0.071958,0.89267,0.80482,,
-23.8995,0.045476,-0.016476,0.73301,0.65107,,
-25.3748,0.048328,-0.10932,0.57095,0.49307,,
-26.8302,0.051,-0.21235,0.40321,0.32921,,
-28.1059,0.053568,-0.30637,0.2114,0.14354,,
-29.4988,0.056168,-0.40758,0.028072,-0.03049,,
-30.9415,0.058899,-0.50031,-0.16186,-0.20826,,
-32.4231,0.061877,-0.60245,-0.34781,-0.3796,,
-34.1769,0.065207,-0.69913,-0.53267,-0.54298,,
-35.9824,0.068945,-0.77934,-0.70349,-0.71392,,
-37.9498,0.073136,-0.88119,-0.86783,-0.8549,,
-40.1639,0.077759,-0.96196,-1.0242,-0.99904,,
-42.4051,0.082762,-1.0386,-1.1714,-1.1294,,
-44.8581,0.088048,-1.1077,-1.3045,-1.2427,,
-47.3238,0.093459,-1.163,-1.4149,-1.3382,,
-49.6347,0.09881,-1.2151,-1.5067,-1.4095,,
-51.8886,0.10387,-1.2545,-1.574,-1.469,,
-53.7111,0.10839,-1.2696,-1.6176,-1.4988,,
-55.0761,0.11211,-1.2768,-1.6256,-1.4925,,
-55.945,0.11477,-1.2518,-1.6118,-1.4735,,
-56.0139,0.11613,-1.2078,-1.5752,-1.4285,,
-55.4118,0.11597,-1.1572,-1.5005,-1.3531,,
-53.9648,0.11414,-1.076,-1.4007,-1.2531,,
-51.5602,0.11053,-0.98684,-1.2787,-1.1285,,
-48.3866,0.1051,-0.8679,-1.1282,-0.99098,,
-44.2081,0.097888,-0.73467,-0.95102,-0.82553,,
-39.1938,0.089001,-0.60407,-0.75296,-0.62841,,
-33.5313,0.078624,-0.44031,-0.53528,-0.44415,,
-27.162,0.067009,-0.28736,-0.3068,-0.23264,,
-20.4842,0.054478,-0.12825,-0.06845,-0.0062968,,
-13.5821,0.041398,0.050697,0.17692,0.19703,,
-6.5792,0.028157,0.20321,0.41221,0.41924,,
0.1141,0.015178,0.36593,0.64495,0.62881,,
6.561,0.0028657,0.51208,0.87138,0.81423,,
12.46,-0.0084025,0.63162,1.0875,1.0013,,
17.5556,-0.018276,0.74309,1.2717,1.1637,,
21.8958,-0.026491,0.84719,1.4343,1.293,,
25.1591,-0.032838,0.92616,1.5694,1.4119,,
27.405,-0.037217,0.99651,1.66,1.4951,,
28.6823,-0.039609,1.0288,1.7269,1.554,,
28.845,-0.04008,1.0525,1.7606,1.5875,,
28.2433,-0.038844,1.0663,1.7546,1.5926,,
26.9087,-0.036166,1.0549,1.7293,1.5754,,
24.9159,-0.032401,1.0363,1.6718,1.5309,,
22.6761,-0.027959,1.0015,1.5744,1.4614,,
20.1542,-0.023311,0.95786,1.4587,1.3685,,
17.7324,-0.018945,0.9159,1.3193,1.2539,,
15.6839,-0.015337,0.86036,1.1565,1.1287,,
14.0656,-0.012944,0.80654,0.99402,0.98074,,
13.3064,-0.012148,0.75435,0.82371,0.83284,,
13.4702,-0.013301,0.7032,0.65572,0.69702,,
14.5666,-0.016606,0.66842,0.49123,0.53941,,
16.8714,-0.022188,0.63045,0.33495,0.39467,,
20.1494,-0.03006,0.59772,0.18452,0.26211,,
24.4461,-0.04007,0.57921,0.045514,0.12246,,
29.6919,-0.051963,0.56174,-0.08436,0.00052672,,
35.5427,-0.065368,0.55812,-0.19886,-0.11495,,
42.0115,-0.079807,0.55414,-0.29556,-0.22176,,
48.7111,-0.094707,0.54755,-0.37797,-0.31426,,
55.2357,-0.10944,0.54953,-0.4507,-0.39984,,
61.481,-0.12333,0.54801,-0.51068,-0.47752,,
66.8774,-0.13573,0.52651,-0.56376,-0.54862,,
71.2277,-0.14595,0.49741,-0.61335,-0.61527,,
74.2814,-0.15342,0.45165,-0.65769,-0.67738,,
75.6468,-0.15764,0.39801,-0.70109,-0.74302,,
75.3655,-0.15819,0.33788,-0.74854,-0.79978,,
73.2213,-0.15482,0.24737,-0.79636,-0.86189,,
69.0485,-0.1474,0.14407,-0.84839,-0.92484,,
63.1038,-0.13598,0.032563,-0.91278,-0.98581,,
55.2311,-0.12076,-0.084659,-0.97226,-1.0424,,
45.7513,-0.1021,-0.2043,-1.0353,-1.0983,,
34.9288,-0.080511,-0.33846,-1.099,-1.1384,,
22.9723,-0.056639,-0.47332,-1.1519,-1.1732,,
10.4525,-0.031229,-0.59827,-1.1968,-1.2001,,
-2.3322,-0.0050963,-0.7186,-1.2371,-1.2039,,
-15.055,0.020875,-0.82019,-1.2619,-1.2067,,
-27.0598,0.045831,-0.90994,-1.2693,-1.1895,,
-38.1664,0.068893,-0.98822,-1.2573,-1.15,,
-47.8844,0.08928,-1.0329,-1.2195,-1.0996,,
-55.8384,0.10628,-1.0637,-1.1548,-1.0174,,
-61.9083,0.11933,-1.0567,-1.0641,-0.91376,,
-65.6475,0.12798,-1.0196,-0.94093,-0.79063,,
-67.0541,0.13197,-0.95521,-0.78897,-0.64023,,
-66.1752,0.13118,-0.85843,-0.6101,-0.464,,
-62.8609,0.12571,-0.73757,-0.40871,-0.27748,,
-57.508,0.11579,-0.58027,-0.17957,-0.07586,,
-50.1817,0.10184,-0.41114,0.054935,0.14316,,
-41.1409,0.084415,-0.2216,0.30248,0.35978,,
-30.8879,0.064192,-0.033033,0.55779,0.57577,,
-19.5629,0.041933,0.16177,0.80144,0.78047,,
-7.6895,0.018446,0.34949,1.0434,0.98891,,
4.2215,-0.0054104,0.54234,1.269,1.1646,,
15.9463,-0.0288,0.72061,1.4664,1.327,,
26.8684,-0.050947,0.88648,1.6367,1.4733,,
36.7593,-0.071133,1.03,1.7779,1.5836,,
45.3376,-0.088744,1.1484,1.8741,1.674,,
52.2243,-0.1033,1.2437,1.9336,1.7236,,
57.499,-0.11445,1.3155,1.9463,1.731,,
60.966,-0.12201,1.3476,1.9179,1.7172,,
62.4876,-0.12592,1.3631,1.8476,1.6559,,
62.3592,-0.12631,1.3399,1.7405,1.5619,,
60.4541,-0.1234,1.286,1.5964,1.448,,
57.0784,-0.11756,1.2172,1.4112,1.2903,,
52.4814,-0.10923,1.1125,1.2016,1.1146,,
46.8062,-0.098969,0.99585,0.96838,0.92316,,
40.5653,-0.087331,0.8595,0.72129,0.7154,,
33.9527,-0.074903,0.69424,0.47994,0.50888,,
27.1426,-0.062261,0.53006,0.24095,0.29403,,
20.6297,-0.049929,0.36401,0.0036512,0.076854,,
14.3941,-0.038374,0.19608,-0.22235,-0.1242,,
8.7576,-0.02797,0.040971,-0.44581,-0.33458,,
3.8855,-0.018997,-0.1206,-0.65103,-0.52858,,
-0.27162,-0.011622,-0.27046,-0.8359,-0.71121,,
-3.4548,-0.0058979,-0.40025,-1.0025,-0.87665,,
-5.7969,-0.0017614,-0.51677,-1.1396,-1.0153,,
-7.4618,0.0009303,-0.61822,-1.2492,-1.138,,
-8.3439,0.0024332,-0.71466,-1.3339,-1.236,,
-8.861,0.0030667,-0.80537,-1.3969,-1.3192,,
-9.0606,0.0031838,-0.87539,-1.4433,-1.3826,,
-9.1116,0.0031831,-0.9355,-1.4803,-1.4323,,
-9.3484,0.0034561,-0.98691,-1.5009,-1.4722,,
-9.7049,0.0043466,-1.027,-1.5133,-1.4992,,
-10.45,0.0061981,-1.0709,-1.5112,-1.5087,,
-11.7878,0.0092444,-1.0948,-1.4943,-1.5059,,
-13.5989,0.013645,-1.1204,-1.4695,-1.4855,,
-16.1716,0.019494,-1.1412,-1.4353,-1.4507,,
-19.3631,0.026764,-1.1447,-1.3949,-1.415,,
-23.071,0.035321,-1.1533,-1.3496,-1.3554,,
-27.3563,0.044953,-1.1512,-1.3012,-1.2955,,
-31.8309,0.055341,-1.1344,-1.2478,-1.2371,,
-36.4167,0.066116,-1.1191,-1.1811,-1.1502,,
-41.0193,0.07684,-1.0818,-1.1039,-1.0617,,
-45.1903,0.087039,-1.0332,-1.0162,-0.95954,,
-48.9537,0.096252,-0.98431,-0.91028,-0.83876,,
-51.9683,0.10401,-0.92138,-0.79125,-0.71211,,
-53.9914,0.10989,-0.85239,-0.66392,-0.57298,,
-55.0171,0.11353,-0.76279,-0.51991,-0.42003,,
-54.6811,0.11463,-0.65034,-0.36858,-0.26528,,
-53.0014,0.113,-0.52544,-0.19427,-0.091794,,
-50.0172,0.10856,-0.3819,-0.0076495,0.10125,,
-45.5639,0.10129,-0.22123,0.18763,0.28182,,
-39.9522,0.091329,-0.059317,0.40248,0.48137,,
-33.1745,0.078897,0.11772,0.61262,0.67223,,
-25.353,0.06432,0.2948,0.81965,0.85953,,
-16.8807,0.047999,0.48365,1.0252,1.0413,,
-7.7165,0.030376,0.66594,1.2189,1.2109,,
1.7386,0.011984,0.83902,1.4024,1.3839,,
11.1651,-0.006665,1.007,1.5838,1.5318,,
20.4687,-0.025032,1.1736,1.7377,1.6637,,
29.1804,-0.042615,1.3178,1.8757,1.7843,,
37.1775,-0.058934,1.4516,1.9888,1.8816,,
44.3138,-0.073596,1.5603,2.0636,1.9519,,
50.2642,-0.086257,1.6483,2.1119,1.9974,,
55.1519,-0.096655,1.7117,2.1319,2.0142,,
58.7821,-0.10465,1.7372,2.1258,2.0088,,
61.0337,-0.11015,1.76,2.0849,1.9604,,
62.1493,-0.11318,1.7441,2.0164,1.886,,
61.9076,-0.11383,1.6921,1.9193,1.8031,,
60.5379,-0.11228,1.6249,1.7913,1.6857,,
58.1747,-0.10877,1.5297,1.6396,1.5365,,
54.8213,-0.10353,1.4194,1.4739,1.3773,,
50.8638,-0.096877,1.2937,1.2911,1.209,,
46.3507,-0.089116,1.1401,1.1072,1.042,,
41.3368,-0.08054,0.97769,0.91267,0.85188,,
36.1779,-0.071418,0.81009,0.71024,0.64258,,
30.7587,-0.061985,0.61409,0.51184,0.45071,,
25.2917,-0.052435,0.43319,0.28864,0.24228,,
19.8715,-0.042901,0.26226,0.068319,0.021979,,
14.4382,-0.033479,0.075804,-0.14146,-0.18982,,
9.2309,-0.024188,-0.11401,-0.34624,-0.39282,,
4.1344,-0.015023,-0.30123,-0.53795,-0.58012,,
-0.96397,-0.0059351,-0.46916,-0.71704,-0.76872,,
-5.8893,0.0031738,-0.62759,-0.89343,-0.94844,,
-10.9215,0.012381,-0.79036,-1.0537,-1.1075,,
-15.9802,0.021801,-0.95051,-1.2082,-1.2583,,
-21.0805,0.031514,-1.1043,-1.3645,-1.4007,,
-26.403,0.041593,-1.2393,-1.4995,-1.5305,,
-31.714,0.052049,-1.3558,-1.6195,-1.6418,,
-37.1128,0.062868,-1.4618,-1.7289,-1.7315,,
-42.6564,0.073971,-1.5485,-1.8194,-1.8136,,
-48.0586,0.085226,-1.6334,-1.8815,-1.8631,,
-53.4822,0.096435,-1.6991,-1.9255,-1.8828,,
-58.693,0.10737,-1.7297,-1.9504,-1.8948,,
-63.4787,0.1177,-1.7499,-1.9486,-1.8743,,
-67.8447,0.12715,-1.7561,-1.9278,-1.8338,,
-71.4205,0.13535,-1.7435,-1.8804,-1.7704,,
-74.1413,0.14196,-1.71,-1.8062,-1.6793,,
-75.9131,0.14663,-1.6438,-1.708,-1.5681,,
-76.4142,0.14907,-1.5532,-1.5849,-1.428,,
-75.7824,0.14902,-1.441,-1.4246,-1.2668,,
-73.7852,0.14629,-1.3104,-1.2398,-1.0758,,
-70.3521,0.14076,-1.1606,-1.0305,-0.87435,,
-65.6584,0.13244,-0.99774,-0.79192,-0.64453,,
-59.5001,0.12136,-0.81546,-0.55121,-0.40561,,
-52.1096,0.10773,-0.60589,-0.29655,-0.1635,,
-43.6789,0.091807,-0.3783,-0.024062,0.086826,,
-34.2327,0.073957,-0.15381,0.24717,0.33826,,
-24.227,0.054618,0.071617,0.5213,0.5915,,
-13.786,0.034295,0.29662,0.80369,0.83189,,
-3.1711,0.013553,0.51693,1.058,1.061,,
7.1684,-0.0070314,0.72876,1.3096,1.2814,,
17.194,-0.026881,0.92319,1.5261,1.4847,,
26.5094,-0.045429,1.0873,1.7261,1.6602,,
34.7697,-0.062137,1.2351,1.8597,1.8252,,
41.9469,-0.076555,1.3502,1.9656,2.1318,,
47.592,-0.088304,1.4825,2.0243,2.2621,,
51.7064,-0.097096,1.6048,2.0679,2.2822,,
54.2453,-0.10275,1.6429,2.1294,1.9926,,
55.0835,-0.1052,1.5729,2.1671,1.5798,,
54.5119,-0.10452,1.3798,2.1339,1.4656,,
52.3918,-0.10084,1.2242,1.978,1.7183,,
48.7216,-0.094465,1.2298,1.8042,1.7346,,
43.9858,-0.085735,1.2307,1.5776,1.4769,,
38.2474,-0.075092,1.0541,1.3773,1.2953,,
31.8538,-0.063035,0.78524,1.2011,1.0523,,
25.0164,-0.050083,0.55028,0.99686,0.84385,,
17.817,-0.036765,0.45242,0.70618,0.62124,,
10.8066,-0.023616,0.39415,0.37063,0.32513,,
4.2162,-0.011121,0.20736,0.10444,0.11496,,
-1.8912,0.00030078,-0.0093726,-0.15188,-0.069468,,
-7.1333,0.01029,-0.21803,-0.38463,-0.30185,,
-11.6169,0.018572,-0.42524,-0.59839,-0.54274,,
-15.156,0.024978,-0.55845,-0.83644,-0.84071,,
-17.6703,0.029451,-0.67057,-1.087,-1.0654,,
-19.3231,0.032017,-0.73991,-1.3404,-1.3087,,
-19.9185,0.032814,-0.80551,-1.5718,-1.439,,
-19.6709,0.032063,-0.89779,-1.7177,-1.5453,,
-18.8225,0.030052,-0.98128,-1.7969,-1.6855,,
-17.3368,0.027137,-1.0632,-1.83,-1.7876,,
-15.6491,0.023711,-1.1518,-1.8347,-1.8834,,
-13.8358,0.020177,-1.2144,-1.83,-1.9778,,
-12.0694,0.016934,-1.2514,-1.8513,-2.0053,,
-10.6836,0.014354,-1.2237,-1.8954,-1.9804,,
-9.6176,0.012759,-1.1418,-1.9357,-1.8719,,
-9.0835,0.012397,-1.0468,-1.9581,-1.7109,,
-9.2456,0.013462,-0.95805,-1.9002,-1.6183,,
-9.9311,0.016037,-0.92944,-1.7632,-1.6645,,
-11.374,0.020105,-0.97334,-1.6036,-1.634,,
-13.4425,0.025557,-0.98727,-1.4718,-1.4469,,
-16.0536,0.03219,-0.90626,-1.3532,-1.3131,,
-19.2026,0.039725,-0.79145,-1.2278,-1.1803,,
-22.4011,0.047786,-0.74145,-1.0992,-1.0625,,
-25.5786,0.055952,-0.75444,-0.95268,-0.92628,,
-28.6582,0.063776,-0.70744,-0.79916,-0.75754,,
-31.2506,0.070766,-0.53611,-0.64611,-0.56144,,
-33.3346,0.076456,-0.339,-0.45638,-0.33509,,
-34.5151,0.080399,-0.2053,-0.22775,-0.13033,,
-34.5666,0.082194,-0.13093,0.022865,0.10727,,
-33.5663,0.081521,-0.028306,0.30142,0.35553,,
-31.1833,0.078141,0.14501,0.55276,0.58604,,
-27.4499,0.071888,0.3471,0.77542,0.87684,,
-22.4254,0.062741,0.56166,1.0011,1.1106,,
-15.9649,0.050765,0.76276,1.2562,1.3187,,
-8.4192,0.036143,0.9525,1.5269,1.5486,,
0.18741,0.019172,1.1471,1.7871,1.7362,,
9.7088,0.00023755,1.309,2.0092,1.9338,,
19.7339,-0.020193,1.4677,2.1995,2.1293,,
30.2209,-0.041573,1.6361,2.3818,2.3146,,
40.7673,-0.063311,1.7952,2.5583,2.4794,,
51.0006,-0.084812,1.9394,2.7202,2.615,,
60.8305,-0.10546,2.0376,2.8569,2.7037,,
69.7356,-0.12464,2.1012,2.9454,2.7268,,
77.5397,-0.14182,2.1731,2.96,2.693,,
84.0443,-0.15653,2.2391,2.8805,2.6151,,
88.9256,-0.16833,2.266,2.7434,2.5066,,
92.3091,-0.17692,2.2212,2.578,2.3713,,
93.9713,-0.18208,2.1068,2.417,2.1898,,
93.7719,-0.18372,1.9715,2.2443,2.0013,,
91.9452,-0.18185,1.8184,2.0245,1.8036,,
88.3139,-0.1766,1.6365,1.7555,1.5601,,
83.1554,-0.1682,1.4205,1.4308,1.262,,
76.6189,-0.15696,1.1777,1.046,0.9104,,
68.7868,-0.14329,0.95072,0.63066,0.52775,,
60.131,-0.12764,0.70667,0.20484,0.14614,,
50.8103,-0.11054,0.43299,-0.20458,-0.22162,,
40.9782,-0.092506,0.14153,-0.58681,-0.58573,,
31.1487,-0.074086,-0.14814,-0.95377,-0.93704,,
21.2947,-0.055786,-0.39925,-1.3035,-1.2482,,
11.8205,-0.038108,-0.6206,-1.6475,-1.5476,,
2.9588,-0.021485,-0.84671,-1.9626,-1.8241,,
-5.2037,-0.0062888,-1.066,-2.2606,-2.1047,,
-12.2996,0.0071616,-1.2523,-2.5186,-2.3383,,
-18.359,0.018669,-1.3883,-2.7517,-2.5265,,
-23.392,0.028099,-1.4915,-2.8759,-2.7045,,
-27.1308,0.035399,-1.5952,-2.9066,-3.1922,,
-29.7849,0.040609,-1.8144,-2.9522,-3.1952,,
-31.3492,0.043843,-2.0053,-2.9644,-2.7042,,
-32.0384,0.045285,-1.9316,-2.9759,-2.4734,,
-32.0301,0.045181,-1.7467,-2.9481,-2.4101,,
-31.1061,0.043805,-1.6296,-2.9044,-2.4441,,
-29.5655,0.041485,-1.6196,-2.7383,-2.5141,,
-27.6992,0.038529,-1.6183,-2.4868,-2.3144,,
-25.5646,0.035268,-1.4283,-2.2735,-2.0859,,
-23.5132,0.032012,-1.1937,-2.0216,-1.8766,,
-21.4471,0.029037,-1.0797,-1.7217,-1.6751,,
-19.529,0.02659,-1.0444,-1.4306,-1.4156,,
-18.0185,0.024852,-1.0003,-1.1473,-1.1007,,
-16.8038,0.023963,-0.87854,-0.87476,-0.85102,,
-16.0662,0.024002,-0.68239,-0.62873,-0.54553,,
-15.8575,0.024971,-0.45448,-0.36197,-0.37065,,
-15.9379,0.026839,-0.28501,-0.063686,-0.12768,,
-16.5058,0.02949,-0.15225,0.25595,0.21891,,
-17.3811,0.032792,-0.048603,0.56721,0.54542,,
-18.4481,0.036556,0.027012,0.88602,0.81779,,
-19.7864,0.040571,0.12608,1.1353,1.0692,,
-21.0411,0.044595,0.24402,1.3434,1.2898,,
-22.2056,0.048392,0.35746,1.5451,1.4986,,
-23.2624,0.05172,0.49206,1.7034,1.6139,,
-23.9008,0.054364,0.61331,1.84,1.742,,
-24.2894,0.056126,0.73644,1.962,1.8453,,
-24.224,0.056857,0.85875,2.0369,1.9784,,
-23.6167,0.056444,0.94461,2.1082,2.0949,,
-22.5726,0.054821,0.96385,2.2094,2.1673,,
-20.8306,0.051976,0.90694,2.3111,2.296,,
-18.6165,0.047959,0.88194,2.3591,2.3356,,
-16.0399,0.04285,0.92091,2.3554,2.2483,,
-12.9999,0.036806,0.98753,2.3016,2.1316,,
-9.7688,0.030008,1.0043,2.2086,2.0646,,
-6.3178,0.02267,0.98097,2.0912,1.9685,,
-2.7821,0.015044,0.95569,1.9232,1.801,,
0.54847,0.0074072,0.95248,1.7525,1.6741,,
3.8095,3.1128e-05,0.93675,1.6324,1.5575,,
6.797,-0.0068394,0.84565,1.5239,1.4201,,
9.3041,-0.012936,0.71015,1.3858,1.2994,,
11.4019,-0.018019,0.5648,1.2049,1.087,,
12.7371,-0.021928,0.48434,0.95809,0.82851,,
13.388,-0.024506,0.44551,0.6445,0.55862,,
13.3743,-0.025655,0.36792,0.31038,0.26571,,
12.5692,-0.025333,0.20142,0.011815,-0.027725,,
11.2059,-0.023565,0.0031281,-0.24544,-0.29304,,
9.1845,-0.020417,-0.19107,-0.46477,-0.531,,
6.4774,-0.016016,-0.34423,-0.69608,-0.74839,,
3.4028,-0.010542,-0.49037,-0.93529,-0.91922,,
-0.17042,-0.0042207,-0.62933,-1.1667,-1.1259,,
-3.9741,0.0026904,-0.7631,-1.3925,-1.3757,,
-7.8484,0.0098943,-0.87219,-1.627,-1.571,,
-11.7837,0.017093,-0.94841,-1.8531,-1.7521,,
-15.3827,0.023985,-1.0176,-2.0434,-1.9258,,
-18.5795,0.030242,-1.116,-2.178,-2.0398,,
-21.3383,0.035593,-1.2101,-2.2551,-2.1376,,
-23.3183,0.039779,-1.3023,-2.2859,-2.1785,,
-24.6893,0.042589,-1.3524,-2.2962,-2.1755,,
-25.2284,0.043843,-1.3619,-2.2754,-2.1649,,
-24.8246,0.043422,-1.3365,-2.2302,-2.1365,,
-23.6523,0.041292,-1.2623,-2.1758,-2.0687,,
-21.4605,0.037455,-1.1591,-2.097,-1.9545,,
-18.4062,0.031994,-1.0466,-1.9755,-1.8057,,
-14.6471,0.025042,-0.90394,-1.7998,-1.6468,,
-10.0863,0.016811,-0.76934,-1.5746,-1.4605,,
-5.1228,0.0075494,-0.62935,-1.3242,-1.2406,,
0.24265,-0.0024335,-0.49413,-1.0659,-1.0033,,
5.8305,-0.0128,-0.34111,-0.81263,-0.77737,,
11.305,-0.023198,-0.15343,-0.56395,-0.55024,,
16.7117,-0.033234,0.055024,-0.33637,-0.30452,,
21.7426,-0.042552,0.26341,-0.089603,-0.046196,,
26.1621,-0.050774,0.43721,0.19376,0.2207,,
29.998,-0.057569,0.56114,0.49743,0.46771,,
32.8344,-0.062643,0.66313,0.78402,0.71514,,
34.6852,-0.065758,0.77366,1.0402,0.94674,,
35.4686,-0.066719,0.88065,1.2381,1.1585,,
35.0077,-0.065407,0.95973,1.4029,1.3171,,
33.5238,-0.061771,0.99097,1.5433,1.4261,,
30.9051,-0.055849,0.98042,1.6504,1.5252,,
27.0906,-0.047737,0.995,1.7352,1.6151,,
22.3829,-0.037623,1.0249,1.8003,1.6865,,
16.6588,-0.02574,1.0345,1.8471,1.7319,,
10.2267,-0.012408,1.0045,1.8689,1.7566,,
3.2713,0.0020244,0.92608,1.855,1.7638,,
-4.1447,0.01714,0.82903,1.803,1.7418,,
-11.6007,0.032507,0.74794,1.7135,1.6748,,
-18.9781,0.047681,0.64787,1.6098,1.5929,,
-26.1609,0.062222,0.53379,1.485,1.4858,,
-32.7167,0.075673,0.40519,1.3484,1.3644,,
-38.6865,0.087627,0.27539,1.2143,1.2334,,
-43.764,0.097702,0.16761,1.0721,1.0873,,
-47.7711,0.10559,0.063938,0.91405,0.9482,,
-50.7157,0.11101,-0.029447,0.76077,0.81149,,
-52.2413,0.11378,-0.12749,0.61734,0.68862,,
-52.4352,0.11377,-0.21962,0.49209,0.5664,,
-51.3378,0.11094,-0.28496,0.37508,0.42405,,
-48.7808,0.10534,-0.33539,0.24895,0.29421,,
-45.0513,0.097057,-0.36309,0.11683,0.14988,,
-40.1141,0.086311,-0.37493,-0.014114,-0.00029928,,
-34.057,0.073348,-0.38959,-0.1519,-0.14023,,
-27.2047,0.05849,-0.3788,-0.27594,-0.26923,,
-19.4924,0.042112,-0.34498,-0.37788,-0.37051,,
-11.2399,0.024631,-0.32589,-0.45299,-0.44556,,
-2.7266,0.0064783,-0.29855,-0.50932,-0.51657,,
6.0047,-0.011879,-0.28693,-0.55269,-0.58664,,
14.4741,-0.029968,-0.26959,-0.60624,-0.64545,,
22.5998,-0.047361,-0.22856,-0.6829,-0.73084,,
30.1937,-0.063607,-0.1847,-0.77292,-0.82307,,
36.9117,-0.078313,-0.13376,-0.87011,-0.9197,,
42.8401,-0.091117,-0.09335,-0.95925,-1.0166,,
47.7143,-0.10172,-0.084353,-1.0167,-1.0722,,
51.3303,-0.10987,-0.0852,-1.0572,-1.1191,,
53.8027,-0.11538,-0.090468,-1.0921,-1.1545,,
54.8264,-0.11814,-0.094067,-1.1171,-1.1722,,
54.5285,-0.11811,-0.091915,-1.1545,-1.1935,,
52.936,-0.1153,-0.10833,-1.1949,-1.2101,,
49.9994,-0.10982,-0.12989,-1.2324,-1.234,,
45.9903,-0.10181,-0.1545,-1.2681,-1.2598,,
40.9131,-0.091479,-0.19345,-1.2882,-1.2582,,
34.8167,-0.079106,-0.23644,-1.2924,-1.2538,,
28.0811,-0.064987,-0.30625,-1.275,-1.2284,,
20.629,-0.049506,-0.38837,-1.2341,-1.1825,,
12.761,-0.033002,-0.46053,-1.1759,-1.1293,,
4.6643,-0.015889,-0.51321,-1.1138,-1.0533,,
-3.5823,0.0014269,-0.5366,-1.0456,-0.97375,,
-11.544,0.018541,-0.53664,-0.96035,-0.88035,,
-19.1593,0.035072,-0.53739,-0.8574,-0.75574,,
-26.3363,0.050624,-0.51251,-0.73418,-0.63461,,
-32.6825,0.064851,-0.49315,-0.5873,-0.48015,,
-38.3295,0.077458,-0.46777,-0.43018,-0.31544,,
-42.9912,0.088149,-0.43829,-0.25436,-0.1554,,
-46.5499,0.096705,-0.41838,-0.07671,0.019417,,
-49.0976,0.10297,-0.36528,0.10613,0.19339,,
-50.3397,0.10681,-0.27925,0.28866,0.37479,,
-50.387,0.10819,-0.1786,0.48738,0.55972,,
-49.3141,0.10708,-0.052308,0.69413,0.7527,,
-46.9732,0.10357,0.069136,0.90922,0.95354,,
-43.6833,0.097776,0.18536,1.1304,1.1523,,
-39.399,0.089872,0.31087,1.3357,1.3343,,
-34.2036,0.080074,0.4227,1.5222,1.5039,,
-28.4126,0.068666,0.54476,1.6888,1.6513,,
-21.9272,0.055939,0.67066,1.8281,1.7764,,
-15.0496,0.042241,0.78097,1.9491,1.8837,,
-8.0263,0.027932,0.88414,2.059,1.956,,
-0.84507,0.013368,0.97283,2.1383,2.0054,,
6.0654,-0.0010638,1.0433,2.188,2.0353,,
12.6555,-0.015012,1.1008,2.2021,2.0266,,
18.7998,-0.028132,1.1208,2.175,1.9923,,
24.183,-0.040099,1.1152,2.1148,1.9237,,
28.9373,-0.050641,1.0869,2.0158,1.8138,,
32.814,-0.059514,1.0286,1.884,1.6855,,
